style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Realism,34943.jpg,train_and_test,FALSE,London Visitors,wikiart,893348,3803,2686,genre painting,c.1874,James Tissot
Impressionism,98622.jpg,train_and_test,TRUE,Under the bridge at Hampton Court,wikiart,6790328,2604,3912,landscape,1874,Alfred Sisley
Realism,7220.jpg,train_and_test,FALSE,Nude,wikiart,1802157,3888,2592,nude painting (nu),,Giovanni Boldini
Realism,1534.jpg,train_and_test,TRUE,Spring (Daphnis and Chloë),wikiart,4709957,3888,2588,mythological painting,1865,Jean-Francois Millet
Realism,40152.jpg,train_and_test,TRUE,Beating the Retreat in the Tuileries Gardens,wikiart,1042205,3806,2641,genre painting,1867,James Tissot
Realism,88038.jpg,train_and_test,TRUE,The Apotheosis of War,wikiart,9401177,2511,4000,landscape,1871,Vasily Vereshchagin
Impressionism,82764.jpg,train_and_test,FALSE,Agapanthus Flowers,wikiart,2796622,3345,3000,flower painting,1917,Claude Monet
Romanticism,84112.jpg,train_and_test,TRUE,Danse de fiançailles detail,wikiart,4609117,3656,2742,design,1885,Luc-Olivier Merson
Romanticism,97158.jpg,train_and_test,TRUE,The Bay of Cattaro in Dalmatia,wikiart,6037188,2670,3744,landscape,1840,Rudolf von Alt
Impressionism,46324.jpg,train_and_test,TRUE,The Road to Louveciennes Montbuisson,wikiart,4670932,2736,3648,landscape,,Alfred Sisley
Romanticism,16621.jpg,train_and_test,TRUE,Mortuary in a palace,wikiart,6342300,3162,3144,interior,c.1850,Rudolf von Alt
Romanticism,100300.jpg,train_and_test,TRUE,The Opening of Waterloo Bridge seen from Whitehall Stairs,wikiart,1538527,2427,4096,history painting,c.1832,John Constable
Romanticism,99218.jpg,train_and_test,FALSE,Fair Rosamund,wikiart,3254465,3508,2832,portrait,1861,Dante Gabriel Rossetti
Realism,2807.jpg,train_and_test,TRUE,The bull,wikiart,5651893,2910,3408,animal painting,1878,Ferdinand Hodler
Romanticism,47410.jpg,train_and_test,TRUE,"Washinga Saba's grave on Blackbirds hill, plate 12 from Volume 2 of 'Travels in the Interior of North America'",wikiart,1724392,2704,3658,landscape,1843,Karl Bodmer
Romanticism,46637.jpg,train_and_test,TRUE,Castellammare on the Gulf of Naples,wikiart,6154737,2652,3720,landscape,1835,Rudolf von Alt
Impressionism,46868.jpg,train_and_test,FALSE,Channel at Allèe Verte in Brussels,wikiart,5638892,2502,3912,cityscape,1871,Eugene Boudin
Realism,31283.jpg,train_and_test,TRUE,The fisherman's home on the beach,wikiart,3874347,2446,4000,landscape,,Konstantinos Volanakis
Realism,55651.jpg,train_and_test,TRUE,At the Rifle Range,wikiart,1261965,3799,2571,genre painting,1869,James Tissot
Romanticism,72004.jpg,train_and_test,TRUE,Kateryna,wikiart,4706229,3771,2590,literary painting,1842,Taras Shevchenko
Romanticism,4519.jpg,train_and_test,TRUE,Home from the Sea,wikiart,3924430,2751,3543,genre painting,1862,Arthur Hughes
Impressionism,64947.jpg,train_and_test,FALSE,Village Outskirts,wikiart,3219895,3462,2799,landscape,,Kimon Loghi
Romanticism,59656.jpg,train_and_test,TRUE,Saint Cecilia,wikiart,1258344,2434,3930,religious painting,1895,John William Waterhouse
Realism,101178.jpg,train_and_test,TRUE,By the Thames at Richmond,wikiart,1102114,3812,2491,genre painting,c.1879,James Tissot
Romanticism,95078.jpg,train_and_test,TRUE,The Burning of the Houses of Parliament,wikiart,1813663,2651,3577,cityscape,1834,William Turner
Realism,102518.jpg,train_and_test,TRUE,Portrait of Marie Breunig,wikiart,2310836,4678,2024,portrait,1894,Gustav Klimt
Romanticism,8320.jpg,train_and_test,TRUE,Traunsee with Orth-castle,wikipedia,5289058,2781,3400,landscape,c.1830,Ferdinand Georg Waldmüller
Romanticism,62893.jpg,train_and_test,TRUE,"The ""Fighting Temeraire"" Tugged to her Last Berth to be Broken up",wikiart,1613618,2648,3570,marina,c.1839,William Turner
Realism,74814.jpg,train_and_test,TRUE,Dorobanțul,wikiart,2121526,4125,2291,portrait,,Nicolae Grigorescu
Romanticism,31790.jpg,train_and_test,TRUE,"Rain Steam and Speed, The Great Western Railway",wikiart,1719660,2648,3567,landscape,,William Turner
Romanticism,77838.jpg,train_and_test,TRUE,The Castle of San Lorenzo in Ragusa,wikiart,4971731,2676,3528,landscape,1840,Rudolf von Alt
Romanticism,30259.jpg,train_and_test,TRUE,Paul Alexis Reading at Zola's House,wikiart,713766,2964,3176,portrait,1870,Paul Cezanne
Romanticism,64191.jpg,train_and_test,TRUE,Winter landscape,wikiart,5487115,2596,3600,landscape,c.1811,Caspar David Friedrich
Realism,12704.jpg,train_and_test,FALSE,The crossing,wikiart,916975,2362,3955,marina,,Konstantinos Volanakis
Realism,14128.jpg,train_and_test,TRUE,Gassed,wikiart,5424727,1868,5000,genre painting,1918,John Singer Sargent
Realism,43269.jpg,train_and_test,FALSE,Nu Allonge ,wikiart,1007758,2637,3538,sketch and study,,Theophile Steinlen
Romanticism,28555.jpg,train_and_test,FALSE,"Mahsette-Kuiuab, Chief of the Cree Indians, plate 22 from volume 1 of `Travels in the Interior of North America'",wikiart,1224603,3554,2608,portrait,1843,Karl Bodmer
Realism,75659.jpg,train_and_test,TRUE,In the Auvergne,wikiart,7490640,2704,3416,genre painting,1869,Jean-Francois Millet
Realism,14749.jpg,train_and_test,TRUE,Woman doing nails,wikiart,210258,3780,2435,sketch and study,,Theophile Steinlen
Realism,50325.jpg,train_and_test,TRUE,Morning of the Strelets’ Execution,wikiart,6241571,2301,4000,history painting,1881,Vasily Surikov
Realism,3238.jpg,train_and_test,TRUE,Sunset over the bay,wikiart,1006651,3468,2644,landscape,,Konstantinos Volanakis
Romanticism,7432.jpg,train_and_test,TRUE,"Mexkemahuastan, Chief of the Gros-Ventres of the Prairies, plate 20 from Volume 1 of 'Travels in the Interior of North America'",wikiart,1480949,3498,2608,portrait,1843,Karl Bodmer
Romanticism,95763.jpg,train_only,TRUE,Destruction of the Temple of Jerusalem ,wikiart,7309015,2603,3500,religious painting,1867,Francesco Hayez
Impressionism,34200.jpg,train_and_test,FALSE,River steamboat and bridge,wikiart,5999063,2760,3294,landscape,1871,Alfred Sisley
Romanticism,95347.jpg,train_only,TRUE,Robin of Modern Times,wikiart,1897475,2138,4249,genre painting,1860,John Roddam Spencer Stanhope
Impressionism,52023.jpg,train_and_test,TRUE,Haystack at Giverny,wikipedia,5926384,2591,3500,landscape,1886,Claude Monet
Romanticism,54454.jpg,train_and_test,TRUE,The Merciful Knight,wikiart,2463021,3684,2459,religious painting,1863,Edward Burne-Jones
Romanticism,87071.jpg,train_and_test,TRUE,E. Komarovsky,wikiart,4984852,3356,2697,portrait,1823,Orest Kiprensky
Realism,71531.jpg,train_and_test,TRUE,Sketch for In Grandmother's Time ,wikipedia,1905372,3495,2585,sketch and study,,Thomas Eakins
Realism,39817.jpg,train_and_test,TRUE,The Field of Wheat ,wikiart,7186319,2254,4000,landscape,1878,Ivan Shishkin
Realism,85520.jpg,train_and_test,TRUE,"Frederick Sleigh Roberts, 1st Earl Roberts",wikiart,1163783,3751,2400,portrait,1906,John Singer Sargent
Romanticism,4742.jpg,train_and_test,TRUE,"Pachtuwa-Chta, an Arrikkara Warrior, plate 27 from Volume 1 of 'Travels in the Interior of North America'",wikiart,2169173,3482,2584,portrait,1843,Karl Bodmer
Romanticism,10331.jpg,train_and_test,TRUE,"Ptihn-Tak-Ochata, Dance of the Mandan Women, plate 28 from Volume 1 of 'Travels in the Interior of North America'",wikiart,2068626,2584,3482,genre painting,1843,Karl Bodmer
Romanticism,49287.jpg,train_and_test,FALSE,Interior view of the Palm House of Lednice Castle,wikiart,6963983,2559,3500,interior,1842,Rudolf von Alt
Impressionism,21276.jpg,train_and_test,TRUE,Spring on West 78th Street,wikiart,3238154,3192,2800,cityscape,1905,Childe Hassam
Realism,5429.jpg,train_and_test,TRUE,Martello tower in Guernsey,wikiart,2554035,2550,3498,landscape,1907,Felix Vallotton 
Romanticism,33192.jpg,train_and_test,TRUE,"Study of heads, figures, and foliage",wikiart,2743130,3620,2437,sketch and study,,Caspar David Friedrich
Impressionism,48925.jpg,train_and_test,TRUE,Breton harbour,wikiart,5556119,2652,3324,landscape,c.1879,Odilon Redon
Romanticism,98496.jpg,train_and_test,TRUE,A Silent Greeting,wikiart,3656256,3450,2545,genre painting,1889,Sir Lawrence Alma-Tadema
Romanticism,14968.jpg,train_and_test,TRUE,Wienerwald landscape with Wildegg castle,wikipedia,4246417,2643,3300,landscape,1855,Ferdinand Georg Waldmüller
Realism,40246.jpg,train_and_test,TRUE,Narcissi and Violets,wikiart,4709357,2646,3288,genre painting,c.1867,Jean-Francois Millet
Realism,59451.jpg,train_and_test,TRUE,Colonel Frederick Gustavus Barnaby,wikiart,926811,2663,3261,portrait,1870,James Tissot
Romanticism,94284.jpg,train_and_test,TRUE,Hesiod and the Muse,wikiart,1139705,3421,2536,mythological painting,,Eugene Delacroix
Realism,17485.jpg,train_and_test,TRUE,Delaware River Scene ,wikiart,7435171,2471,3509,landscape,c.1881,Thomas Eakins
Realism,82619.jpg,train_and_test,TRUE,"Passiance, in Saint Avit",wikiart,4907000,2628,3294,landscape,1872,Camille Corot
Realism,73331.jpg,train_and_test,TRUE,Reading the News,wikipedia,815786,3804,2273,genre painting,1874,James Tissot
Romanticism,95275.jpg,train_and_test,FALSE,Lieutenant-General William Stuart,wikipedia,5754242,3216,2686,portrait,,Henry Raeburn
Romanticism,14673.jpg,train_and_test,TRUE,Frederic Chopin ,wikiart,818509,3391,2536,portrait,1838,Eugene Delacroix
Realism,62024.jpg,train_and_test,TRUE,Moonlit harbour of Volos,wikiart,2662832,2143,4000,cityscape,,Konstantinos Volanakis
Impressionism,99133.jpg,train_and_test,TRUE,The Ballet Class,wikiart,1940855,3156,2715,genre painting,1874,Edgar Degas
Impressionism,52238.jpg,train_and_test,TRUE,Portrait after a Costume Ball (Portrait of Madame Dietz Monnin),wikiart,1773407,3148,2717,portrait,1879,Edgar Degas
Romanticism,72449.jpg,train_and_test,TRUE, Self-Portrait,wikiart,2260529,3555,2400,self-portrait,,David Wilkie
Impressionism,36439.jpg,train_and_test,FALSE,Child with crown,wikiart,1768655,3306,2576,genre painting,,Pericles Pantazis 
Romanticism,56587.jpg,train_and_test,TRUE,Elizabeth Siddal Seated at an Easel,wikiart,1274467,3700,2299,sketch and study,1852,Dante Gabriel Rossetti
Impressionism,28824.jpg,train_and_test,TRUE,Haystacks,wikipedia,2236847,2428,3500,landscape,,"White Frost, Sunrise"
Romanticism,26233.jpg,train_and_test,TRUE,"Punka Indians Encamped on the Banks of the Missouri, plate 11 from volume 1 of `Travels in the Interior of North America'",wikiart,1778201,2608,3242,landscape,1843,Karl Bodmer
Impressionism,90572.jpg,train_and_test,TRUE,The Temptation of St. Anthony,wikiart,881970,2662,3176,religious painting,c.1877,Paul Cezanne
Realism,76860.jpg,train_and_test,TRUE,The Rocky Stream,wikiart,1555406,2582,3272,landscape,c.1870,Camille Corot
Impressionism,80463.jpg,train_and_test,TRUE,Portrait of Madame Cezanne ,wikiart,919339,3322,2536,portrait,1878,Paul Cezanne
Romanticism,92952.jpg,train_and_test,TRUE,The sleep of reason produces monsters,wikipedia,2683681,3510,2391,capriccio,1799,Francisco Goya
Impressionism,26042.jpg,train_and_test,TRUE,Portrait of Victor Chocquet ,wikiart,953453,3309,2536,portrait,1877,Paul Cezanne
Realism,39578.jpg,train_and_test,FALSE,La Lettre ,wikiart,1531194,2796,3000,illustration,1912,Theophile Steinlen
Realism,66372.jpg,train_and_test,FALSE,Marsh at evening,wikiart,882701,2094,4002,landscape,1882,Isaac Levitan
Impressionism,20090.jpg,train_and_test,TRUE,The pond of the Jas de Bouffan ,wikiart,908410,3303,2536,landscape,1878,Paul Cezanne
Romanticism,1431.jpg,train_and_test,TRUE,The Murder,wikiart,496220,2637,3176,genre painting,c.1868,Paul Cezanne
Impressionism,100236.jpg,train_and_test,TRUE,Omnibus,wikiart,1847571,3556,2351,genre painting,1893,Anders Zorn
Impressionism,16692.jpg,train_and_test,TRUE,Bathers,wikiart,1074899,2623,3176,genre painting,1875,Paul Cezanne
Realism,2764.jpg,train_and_test,TRUE,View from Dekkersduin,wikipedia,6081153,2728,3048,landscape,1849,Johan Hendrik Weissenbruch
Impressionism,86549.jpg,train_and_test,TRUE,The Nile at Aswan,wikipedia,4806918,2514,3300,landscape,1914,Max Slevogt
Impressionism,20440.jpg,train_and_test,TRUE,Portrait of an Actress in Eighteenth Century Dress,wikiart,1830767,3217,2575,portrait,c.1883,James Tissot
Romanticism,80605.jpg,train_and_test,FALSE,Hunt,wikipedia,1587096,3326,2490,portrait,,Dante Gabriel Rossetti
Romanticism,5199.jpg,train_and_test,TRUE,Portrait of Dante Gabriel Rossetti ,wikiart,1587100,3326,2490,portrait,1853,William Holman Hunt
Romanticism,81256.jpg,train_and_test,TRUE,Rock in the Forest of Fontainbleau,wikiart,1054598,3261,2536,landscape,1868,Paul Cezanne
Realism,2009.jpg,train_and_test,TRUE,The Turquoise Vase,wikiart,1088622,3261,2536,flower painting,c.1911,Odilon Redon
Impressionism,64480.jpg,train_and_test,FALSE,The Eternal Woman,wikiart,958500,2600,3176,symbolic painting,1877,Paul Cezanne
Realism,65355.jpg,train_and_test,TRUE,L'Orphelinat des Arts,wikiart,1185020,2750,3000,sketch and study,1915,Theophile Steinlen
Realism,55888.jpg,train_and_test,TRUE,A Convalescent,wikiart,1173125,2571,3207,genre painting,c.1876,James Tissot
Impressionism,8521.jpg,train_and_test,TRUE,Self-portrait,wikiart,635225,3249,2536,self-portrait,1875,Paul Cezanne
Impressionism,63776.jpg,train_and_test,TRUE,The Seine at Bercy,wikiart,1048586,2590,3176,cityscape,1878,Paul Cezanne
Romanticism,13613.jpg,train_and_test,TRUE,La Descente de croix ,wikiart,1535951,2165,3796,religious painting,1855,Theodore Chasseriau
Romanticism,72536.jpg,train_and_test,TRUE,Silver Favourites,wikiart,3238267,3488,2356,genre painting,1903,Sir Lawrence Alma-Tadema
Realism,17973.jpg,train_and_test,FALSE,At The Louvre,wikiart,3264084,3511,2340,genre painting,,James Tissot
Impressionism,98645.jpg,train_and_test,TRUE,Woman Leaving Her Bath,wikiart,2113936,3139,2616,nude painting (nu),1898,Edgar Degas
Romanticism,83413.jpg,train_and_test,TRUE,Bathers,wikiart,784350,2582,3176,genre painting,1870,Paul Cezanne
Impressionism,16139.jpg,train_and_test,TRUE,Vetheuil,wikiart,1108621,2456,3335,landscape,1879,Claude Monet
Romanticism,74505.jpg,train_and_test,FALSE,A Favourite Custom,wikiart,3748883,3466,2360,genre painting,1909,Sir Lawrence Alma-Tadema
Romanticism,56518.jpg,train_and_test,TRUE,The landing site in Stein an der Donau,wikiart,5330731,2358,3450,cityscape,1844,Rudolf von Alt
Impressionism,91127.jpg,train_and_test,TRUE,Pont de Moret sur Loing,wikiart,657042,2556,3176,landscape,c.1885,Alfred Sisley
Romanticism,60553.jpg,train_and_test,TRUE,Portrait équestre de François Adolphe Akermann,wikiart,1145267,3438,2358,portrait,1870,Franz Xaver Winterhalter
Impressionism,62534.jpg,train_and_test,TRUE,Woman Having Her Hair Combed,wikiart,1912056,3162,2563,nude painting (nu),1895,Edgar Degas
Realism,23268.jpg,train_and_test,TRUE,Running dogs,wikiart,4212617,2454,3294,animal painting,1853,Constant Troyon
Impressionism,7959.jpg,train_and_test,FALSE,Afternoon in Naples ,wikiart,884549,2540,3176,genre painting,c.1875,Paul Cezanne
Impressionism,41649.jpg,train_and_test,TRUE,View of Auvers,wikiart,1044039,3174,2536,landscape,1873,Paul Cezanne
Realism,102677.jpg,train_and_test,FALSE,Bacchante,wikiart,657833,3765,2122,portrait,1894,William-Adolphe Bouguereau
Realism,14326.jpg,train_and_test,TRUE,A Passing Storm,wikiart,856583,2591,3077,genre painting,1876,James Tissot
Realism,97894.jpg,train_and_test,TRUE,Reclining Nude on a couch,wikiart,2556854,2250,3540,nude painting (nu),c.1905,Felix Vallotton 
Realism,67128.jpg,train_and_test,FALSE,Room Overlooking the Harbour,wikiart,1360652,2565,3105,genre painting,c.1878,James Tissot
Romanticism,61899.jpg,train_and_test,TRUE,Trees in the snow,wikiart,1395435,3135,2536,landscape,1828,Caspar David Friedrich
Impressionism,91655.jpg,train_and_test,TRUE,In the Dining Room,wikipedia,790618,3131,2536,genre painting,c.1875,Berthe Morisot
Romanticism,13119.jpg,train_only,TRUE,John Allen,wikiart,933151,3308,2400,portrait,,Edwin Henry Landseer
Impressionism,58658.jpg,train_and_test,TRUE,Dance in Gopsmor,wikiart,1057120,3264,2432,genre painting,1906,Anders Zorn
Romanticism,71756.jpg,train_and_test,FALSE,Still Life with Bread and Eggs,wikiart,582879,2497,3176,still life,1865,Paul Cezanne
Impressionism,14705.jpg,train_and_test,TRUE,Orchestra of the Opera,wikiart,1546748,3157,2508,genre painting,1869,Edgar Degas
Realism,22521.jpg,train_and_test,TRUE,USous wood,wikiart,4147526,3528,2244,landscape,c.1920,Felix Vallotton 
Impressionism,61167.jpg,train_and_test,TRUE,Camille Monet and a Child in the Artist’s Garden in Argenteuil,wikiart,4166741,2586,3060,portrait,1875,Claude Monet
Romanticism,982.jpg,train_and_test,TRUE,The Crockery Vendor,wikiart,1496431,3051,2586,genre painting,1779,Francisco Goya
Romanticism,58660.jpg,train_only,TRUE,"William Lamb, 2nd Viscount Melbourne",wikiart,1214855,3287,2400,portrait,,Edwin Henry Landseer
Impressionism,25493.jpg,train_and_test,TRUE,Church at Moret after the Rain,wikiart,811617,3100,2536,cityscape,1894,Alfred Sisley
Impressionism,96144.jpg,train_and_test,FALSE,Dancers in Foyer,wikiart,831659,2473,3176,genre painting,1890,Edgar Degas
Romanticism,513.jpg,train_and_test,TRUE,View of Salisbury Cathedral from the Bishop's Grounds,wikiart,1315825,2472,3176,landscape,c.1823,John Constable
Impressionism,11233.jpg,train_and_test,TRUE,Rouen Cathedral,wikiart,1625486,3500,2243,cityscape,1893,Claude Monet
Impressionism,59845.jpg,train_and_test,TRUE,Mountain Landscape,wikiart,3117799,2572,3048,landscape,c.1895,"Pontgibaud, village in Peschadoire"
Realism,48334.jpg,train_and_test,TRUE,The Storm,wikiart,623177,2480,3160,landscape,1914,Theophile Steinlen
Realism,39872.jpg,train_and_test,TRUE,Thunderstorms Over the Valley ,wikiart,818803,2611,3000,landscape,1895,Theophile Steinlen
Realism,32817.jpg,train_and_test,TRUE,Spring,wikiart,983439,2360,3314,genre painting,1865,James Tissot
Romanticism,35626.jpg,train_and_test,TRUE,Portrait of Anthony Valabregue,wikiart,624779,3081,2536,portrait,c.1870,Paul Cezanne
Realism,53267.jpg,train_and_test,TRUE,Elegy,wikiart,2814298,3528,2208,allegorical painting,1899,William-Adolphe Bouguereau
Realism,4899.jpg,train_and_test,TRUE,Casting the nets,wikiart,1095257,2196,3546,genre painting,,Konstantinos Volanakis
Impressionism,72602.jpg,train_and_test,TRUE,Garden in Louveciennes in the Snow,wikiart,940002,3069,2536,cityscape,1874,Alfred Sisley
Realism,89219.jpg,train_and_test,TRUE,An Interesting Story,wikiart,1118937,2513,3091,genre painting,1872,James Tissot
Romanticism,64759.jpg,train_and_test,FALSE,Portrait of Uncle Dominique as a Monk,wikiart,856153,3061,2536,portrait,c.1866,Paul Cezanne
Realism,60631.jpg,train_and_test,TRUE,Head of an Old Woman with White Cap The Midwife,wikiart,6362891,3168,2448,portrait,1885,Vincent van Gogh
Impressionism,2570.jpg,train_and_test,FALSE,The Tub,wikiart,1625543,2814,2754,nude painting (nu),1886,Edgar Degas
